session_id,session_position,session_length,track_id_clean,not_skipped
0_004c0b21-da75-4b72-a7f2-8302fb923baa,15,15,t_1c42fa87-d568-4976-8d08-db7aad92510c,True
0_004c296c-cb68-41bc-bc3e-cfbd3375a9e4,20,20,t_38de16bb-9109-475f-a925-407d6df354a7,False
0_004c7d88-f47b-4cca-ba11-3780eee20ee5,10,10,t_635f2a59-1db9-44fe-925f-97757f6f4e43,True
0_004c8187-d95d-4678-8c31-29ac398fd444,18,18,t_bd915be1-f62e-4e16-afe1-9a8d2c008baf,False
0_004dd192-8db1-49e5-8135-fc80f4da6b4a,11,11,t_2c12fcf6-d2c4-480a-863c-a30307791403,True
0_004e386a-2f0a-4e8c-9f16-39bc598fea64,14,14,t_d578ca13-c5d9-4f67-9fb6-fd4090ec303e,True
0_004e3f03-e566-4f65-a8ae-9e6ea04d8f2f,13,13,t_6b9686a8-73e1-4a57-b564-a0db95bb7c23,True
0_004e844d-bdc3-45cc-a0f5-732c278f9ff1,11,11,t_7533e7ff-568e-448b-904e-fc0c3a9ec87e,True
0_004ed925-1030-4c0b-8417-4ecda6b92bea,20,20,t_9a31436c-a57a-4d7a-9bbc-50f0deca33de,True
0_004f39ec-a21a-4685-a39c-f0bf02fc7ca5,20,20,t_5f376f8e-5c3c-41eb-a3e6-3a1df349239d,True
0_004f40aa-9865-4164-a946-c7dae394639b,11,11,t_42d15744-c948-489e-a92b-9e664c170b57,True
0_004f4627-4bb0-4c79-b93f-f85d494108ac,20,20,t_d6f88d8e-f481-4341-93f8-9bb6090139ba,False
0_004f65d3-6326-428d-a531-5555028b2c35,16,16,t_8b4b921d-d7ca-495f-8277-340d74f1977c,False
0_004fbb15-d933-4a6b-9893-288f4f965686,13,13,t_f886a1c4-a0e6-4416-88db-132892f49482,True
0_0050276a-17ac-453a-a52d-ea867108cd57,10,10,t_730f49ad-1467-4c34-8b67-d738fbba2864,True
0_00509dce-46e9-4f64-82c9-0229e180f4f8,20,20,t_535bc30b-b534-44dd-9459-9bd10c040695,False
0_0050a5c3-cf69-4c27-939d-7a3363063b1e,20,20,t_99a6acd5-09aa-4aab-b973-4e4c61c30387,False
0_0050b758-ff6c-4a46-9a59-e380d11ad130,20,20,t_58b65d28-3a54-467e-bf44-511aa89f44d4,False
0_0050febb-b4d7-40f6-a073-35e05a3dde2d,12,12,t_f192b360-5fc9-46be-942a-d32f757d55dc,False
0_0052139b-e7c7-4513-b349-e3ea9612998d,15,15,t_243429c0-e2a2-4b22-8905-f1209307e329,False
0_00521af2-7ebf-4c9b-a976-1673c4b16b8b,20,20,t_e8fa3463-7ef7-4ca5-8e65-2df979012c34,False
0_00529630-d19f-4c57-8418-298976de74b1,20,20,t_2fd6279a-06cd-4d5d-9e54-1912f51bb3c3,False
0_00531b3d-bd65-4e60-86c0-ba6012e6adc4,12,12,t_29a3895e-2c91-49a6-9383-6a71c597390d,True
0_00535a5e-a3b1-4df2-afd7-5743a8e3d23f,17,17,t_892ab6f9-ffbf-4c4a-a67f-280225799167,True
0_0053873b-58f3-4bd7-83ac-b549498b7e0e,19,19,t_297efa33-b070-4e5d-bb42-111237295b6c,False
0_00541e3b-462b-4ce2-8566-f23fc52ea207,20,20,t_f697e136-72e2-48e9-8d0f-4e74132f25d6,False
0_0054240b-3473-48ec-8e25-fdf448b65231,15,15,t_ab55b9b5-3a1a-46a4-b58a-1c29136a08e2,True
0_0054afb3-d799-44eb-a124-8fd1630091d4,19,19,t_f1525fd9-842f-4a39-81ba-050b1b3b0d16,False
0_0054f49b-9767-4986-bf0f-45a6dfcbf50d,20,20,t_61a0db14-98a8-4ad1-a770-a3ea9baba121,False
0_0055188e-a2cd-4e50-9dd2-d332a9fb0eaa,20,20,t_3078ef17-de52-4d0b-86b0-cb180eb8929c,False
0_00554df7-96ba-460d-bcce-19270782e592,20,20,t_81b9a202-281e-42a4-b068-e0c0f44e1e4d,False
0_00568cd3-9fc5-47b1-aea6-25d91fcf434e,17,17,t_e7999111-c695-4e54-bfb6-b62dd1b59215,False
0_0056c9ec-b7ad-40f4-9ad0-b540fd9f56b2,20,20,t_48995243-c1c2-488d-9283-20c4621e2999,False
0_00574dd4-7f4a-43a7-ad8c-9a7cc2774a8a,20,20,t_27b2d534-eb0d-434f-9ade-df022441bea5,False
0_0057a542-a553-41ba-8b5a-f34788664013,20,20,t_454f115c-d18c-4c60-a160-3997dbc024e4,True
0_0057a552-5eeb-4286-8799-983afb0fdb38,13,13,t_581ed5a4-e588-47da-841f-a5f22acf89d6,True
0_00584412-67e8-46ae-91d1-8abbd3e376d3,20,20,t_9e63fdf2-f713-4161-aa18-33b2bc3d7730,False
0_005859f7-d216-4a9e-aa61-3c442d2a80c4,11,11,t_a5241360-3ac0-499f-992f-0e5f16cfed34,False
0_005ad965-704a-4602-ae15-74f0045441e1,20,20,t_61d80e70-deb5-45b6-955b-78ae45a03759,False
0_005b2080-c765-4942-90e1-107e3fcf03d9,20,20,t_8c241f30-454a-43c0-be1f-1e8702a4421d,False
0_005b40a5-a54b-437f-943c-8d1a2d0894e6,13,13,t_cff6e4f2-04f8-4a94-9b24-8f1900610cbb,True
0_005be044-f4ff-436c-8d0d-b3debaeb6d07,16,16,t_fb493d48-c98a-4101-8091-70d3a520d2c6,False
0_005c0aa2-b356-453e-af71-a14dc1b6fd30,10,10,t_dafed22e-dcc1-4d06-87c8-9b4426aec093,True
0_005c5f36-6fc0-4842-a4aa-8e6f1a1202b1,20,20,t_f23edf74-e249-4ee2-ad2c-dad8d997c9c6,False
0_005ca17c-6ce5-4184-916d-810bc057c175,20,20,t_e8fa3463-7ef7-4ca5-8e65-2df979012c34,False
0_005cc7e1-7110-4ee8-b1c1-ec03032c834f,16,16,t_c857eaf3-6fca-4951-8b20-d0c3a957b072,False
0_005d55a1-4f60-43bf-b914-0410cb6d646d,13,13,t_177693ea-0f55-425c-8127-e2169a92c0f2,False
0_005d7cd2-0da2-4adc-8590-0c287e6b5785,11,11,t_c0de25db-8c01-4122-9991-27132e852a18,True
0_005dd870-8cff-431a-b8c7-2e251cd85a1e,16,16,t_dd5049a9-0d2e-4158-9f06-0a463706a41c,False
0_005de710-89ff-4eaf-bca3-5149212719b1,10,10,t_439e7ddc-e6b0-43fe-b3f3-7c88bc8216ba,False
0_005dec6a-098b-4ac5-b097-af43a19f6ce3,10,10,t_7b42a7df-db18-412a-a552-08f5d75d44aa,True
0_005eb111-2b1c-4571-8304-1c495525001f,17,17,t_0f123593-5cb5-42ec-b4db-fb291a2e5eb9,True
0_005f25c7-cd64-41a3-818c-bf4c7713a22e,20,20,t_f2c7ccc8-04c9-44c3-a222-6432535d6899,False
0_005ff839-99df-4c30-8eb5-0b2f73ae5302,14,14,t_32270005-26a1-4763-8ba5-44fcc15f9914,False
0_00602661-ec08-47d0-b23b-dcd249f45ecc,20,20,t_f6775101-da76-43d3-b54e-4a1704c5bfef,True
0_0060d5e6-6d5c-4ce0-8dd6-fc44ced7c7cc,19,19,t_782f22e2-9980-4d7d-a41d-f18f31c7e282,True
0_00613e91-2319-4528-a5a6-84bf1a93f2df,12,12,t_8fd0c874-e115-4b75-8351-54acd7876edf,False
0_00616286-5962-4fe0-9065-0d68b2e06fec,19,19,t_9a56e39a-0748-44b2-b099-6b028edebc68,False
0_0061f16d-0fee-4d2f-b186-4da82de6a0cd,10,10,t_56b680e2-51c8-46f8-8251-86a8958273d7,True
0_0062ea71-6c96-4c92-ab70-80b10ba9a3ee,20,20,t_26f585c3-8d9d-4b6f-995b-ce5db44348a6,False
0_006383eb-701c-4c50-9b95-1cf8d05fedd3,20,20,t_ffa3f61c-0df6-4a3e-b462-0c88fad2c8ae,False
0_006464a3-ba99-464b-8a33-0b7267a5f7d2,20,20,t_afe66efb-0886-40b5-ada3-f10c38ac896e,False
0_00646e66-c627-4e8c-b4a5-f68a30b623a0,20,20,t_867d4494-ed16-4d5e-8415-3e2dc60827fc,False
0_0064a6d9-4d42-457e-a581-d8657085e0b5,20,20,t_f03cebc1-1a5b-4c22-9a96-fa9967257197,False
0_0064bbbd-116a-4c16-8a85-ea7172ae72e9,20,20,t_1b16b4da-7c50-4abf-89e3-29973b6a2170,False
0_0065661c-f5da-418a-84cd-8acacac4ed90,19,19,t_dbc75feb-c790-494d-98e3-c9e2efef7f92,False
0_0065ef4e-acdf-4cda-8f87-43d2f91fcf3e,20,20,t_90cb3c46-749a-4290-9cbe-f177460fa767,True
0_00661943-271e-47e2-a03b-80878f266b4e,20,20,t_f9e716a4-2403-4c9c-b84e-90e140b40750,False
0_0066a135-519b-433b-99d9-af82d41d0dab,15,15,t_10ae719a-5d98-4b1a-acd1-fe288b522a0f,False
0_0066ecff-ce87-46eb-a7a5-4a3afba17441,20,20,t_6f9552eb-3df2-416a-a611-69fba84ecbaf,False
0_0066f328-68e6-4cef-929f-dc154cfcf99e,20,20,t_549e1977-2633-4eba-ba9b-26aac9f6c5be,False
0_00678069-0cd5-462e-8b2e-fb8c36e0d893,13,13,t_c4f65400-740f-46e8-8f4e-2972204a3af3,True
0_0067b38d-7330-46bb-8ea2-e0d33397df78,20,20,t_06ae3ffb-b082-489b-8dd2-23e0d69f9824,False
0_0069a4e0-3005-43f6-b934-28335b014065,18,18,t_dd768f7f-2c55-4c30-bffc-4d8a855a30d6,True
0_0069ec81-08a8-4b39-99f6-001b7d47063d,11,11,t_516f110d-8ba9-47a6-80fb-2edbff8fe592,True
0_0069fc1c-4a2b-49da-8fc7-27f8b284ccd6,14,14,t_97ced5cf-8e02-4264-bfce-f36e8c71306c,True
0_006a6325-945c-418c-9b6f-bc2eeca4b3e7,10,10,t_37b1c122-ba12-4f38-80c9-a2c79f361bbe,False
0_006a840f-a9d4-4696-bf27-c2067f8b2f87,16,16,t_81b9a202-281e-42a4-b068-e0c0f44e1e4d,True
0_006aac2d-4457-4be3-8f6f-a1bffdd15786,20,20,t_7bacf9f7-66de-49e5-89ce-b55313291c3c,False
0_006aba8e-c1e2-4810-8388-462800b65faf,20,20,t_122ba6a7-b2f3-4223-a515-35126688617b,True
0_006acfb0-b733-4b54-853a-24aea53df87d,14,14,t_a158013a-71fa-4b1e-9837-15a66b17ed19,True
0_006b2700-91d4-428f-aaa9-ef51bdf0f33b,19,19,t_485a6cdc-3d6b-4710-a5fb-35dc2a983780,False
0_006ba060-a69e-48fb-8e7a-8e1f871fd9ce,16,16,t_ccf67a23-cafc-41dd-be25-5f444e3b0e32,True
0_006bec0b-7db6-4111-9e1e-9bb89f5e89c3,20,20,t_e123fd75-3431-4a92-8de6-15bc6d5cff8c,True
0_006c55a3-478b-463f-a66b-b1be84d65b67,20,20,t_31e4ad20-7cdc-4a8c-b0f2-f80a04f6903e,True
0_006c7e56-d1f5-4c3e-a016-75e15edecbf4,15,15,t_0c0ef027-7bb1-48a6-8e79-76a89504df85,True
0_006c8209-c6f5-4bf7-b1eb-efc6508b0967,12,12,t_73a5b3bc-a5f7-47d0-9e48-071fc068c13b,True
0_006c94a3-a712-4783-95bb-a3350b6e368b,20,20,t_dcac3910-2e67-43d5-a1ef-d63f391d5630,True
0_006cad62-b283-4f84-b891-091770d69f6b,20,20,t_5c89aab1-45c5-4e02-96bd-e753ef582b8e,False
0_006d014e-151b-4805-846e-5eca3b90d3cf,20,20,t_d953ce07-77c5-4c8f-90a9-aa7a8439bb4e,False
0_006d0464-5910-4c4e-b8bf-98db3cd80a9a,20,20,t_00c3f668-2283-447c-94c0-965c5c409f84,False
0_006d25d2-88ef-482b-8b2d-82c759b0850b,16,16,t_c8d6fbf7-19dd-4830-8906-c8843ed79a14,True
0_006d81e0-7eb6-441f-86e5-c38ba4ddf3e0,20,20,t_79602b58-24fd-41af-8156-444da1ca9123,True
0_006e9323-7524-4fdb-91fe-ff2d121ed951,20,20,t_deec9e59-7cf2-4087-9633-1aa89ab1dac0,False
0_006e9a47-ddf3-46b1-8656-bea23476f375,12,12,t_8f9f2397-334b-48ee-9120-96d9ddf32f92,True
0_006f50b6-c6b5-4bca-9892-c3749161b358,12,12,t_dcabd6ba-9f41-43e5-af0f-34603f039497,True
0_006fe66c-800e-4aee-a4ed-719e21700a23,13,13,t_ddb8df3d-c55c-4649-bd37-df226042a229,True
0_007092ce-e3de-46ed-8995-18f0bfa2411e,16,16,t_9e7392fd-398a-4c3a-8d08-48d77e25e959,True
0_007107a3-354f-42d4-9210-61d55bf0e407,20,20,t_a67aaf6a-fc65-4e00-aa00-9a4b74edcdba,True
0_00718602-84a0-454c-a698-59a6928dc621,15,15,t_f249cb7d-23d1-4c79-8278-7d4f62f6a4f9,False
0_0072a930-a9af-499f-b94e-8962d2487e7d,20,20,t_53cc9bf6-cb59-4c54-b840-00c3bdeec063,False
0_00730f72-96f5-4d9f-96a7-8e8af7e5538c,18,18,t_ae9bd5bf-73c3-439d-9971-c702be42b6e2,False
0_0073163d-058f-48c6-b76a-0dd2e921e9ad,20,20,t_6078a85a-8429-4063-8604-8788dc5da9d5,False
0_00734c40-01c0-4a5a-9359-e0a7928fecdc,20,20,t_cf5e3cb4-3105-4cf6-aa5f-079d7bb9633f,True
0_0073ce44-efa6-497b-92e6-268a516e1516,20,20,t_668f90a4-3d87-4044-a874-2388b4fac8b0,False
0_0074b81c-55ef-4d8d-a8e3-132152587791,20,20,t_d0c22c8c-7969-4d17-bf0d-d4fa3c04a768,False
0_00751942-1c7e-47af-a571-4fe29a1b4318,20,20,t_b1956d1b-055d-4611-88ec-f163399fb50a,False
0_0075408a-a23e-4556-b4e1-bf345595394b,16,16,t_f9e716a4-2403-4c9c-b84e-90e140b40750,True
0_00759f7e-29f8-44c4-90d7-3f56ca914a3f,20,20,t_bc34ff9c-7f8b-4629-b2b0-064a3acb5239,True
0_0075f1c8-0539-4dce-b4a8-42eb3b1b2b70,18,18,t_ca817013-ad2d-440b-b643-bb30cf16601b,False
0_00760c29-cb7f-4efa-8e40-88a1cb270b85,20,20,t_beab48ce-c383-46f5-83c6-e057c462bbc4,False
0_007663ff-8a93-4bf6-a9b4-b4dee7c17f06,13,13,t_18e3a153-3ce7-4271-aa48-586cdacc86b8,False
0_0076af4e-bd45-4ec1-8bd7-e062bab4566e,20,20,t_aa4319e2-640b-4d62-a2f5-2372a4ff6a1a,False
0_0076c251-9190-4d67-9245-eecfae31ddf8,20,20,t_41945852-934f-4ec2-b404-5ef8227584e1,False
0_0076f964-59ed-4165-9e69-49c415adbd80,20,20,t_2fd6279a-06cd-4d5d-9e54-1912f51bb3c3,False
0_00770876-00a3-43a6-aa20-f37c5d5a009a,15,15,t_328e9315-906e-4081-b9d7-4218fdb60733,True
0_007759be-bc56-44fc-ab05-95c7aa96db7e,10,10,t_38ac5230-76ab-4f0d-b32e-b8e5ddb42efc,True
0_0077782a-3df5-4bf2-a2a9-eb35e00549be,15,15,t_2054ef5d-bc90-4791-8056-cf8e9c8ab9c8,True
0_0077bf96-35e8-4f8a-a5b3-b31a247509a7,20,20,t_1f3fbf74-c54b-4293-9145-f5da90c74730,False
0_0077ee56-5a96-459b-9088-3b24cb05a3a4,10,10,t_9df46d1f-10d9-4fdb-86c2-3b86a61b69c8,True
0_007836fb-90f3-4f00-abf2-d8363f7a2751,20,20,t_a8b9a109-418d-4184-8e93-a930606ec64f,True
0_00784576-a384-4c3e-b268-580fb23ff594,15,15,t_8b9bc8bf-d6ad-4624-8235-d2651a790dd8,True
0_0078aaa8-8e57-4f5c-9a4e-caf9194a7bb6,13,13,t_74eb6e99-210b-440c-8d7b-4db6617d1c80,True
0_0078c718-434e-4780-82d6-a0f5e53f5e49,20,20,t_5f3398cc-279c-455f-a0a4-abf9490f43d6,False
0_0078cf2d-b32c-447e-b420-cd1137b3edbe,20,20,t_69f072ff-c94b-4492-97e2-af6d3244ceed,False
0_0078e2ae-6dc4-42c6-8610-d312d7e7ac38,16,16,t_cb6de631-e677-44be-9832-e6beb444ae78,False
0_0078f581-d565-4f37-89e1-d492235ad051,10,10,t_ce9cd49b-b0db-4b1a-9909-1ab3ac1cce67,True
0_007904c8-eb2f-4396-952b-4aae4aa8b597,20,20,t_d0c22c8c-7969-4d17-bf0d-d4fa3c04a768,False
0_00795c8d-f106-4225-a2ba-2a83c310715a,11,11,t_3b8f6086-aa97-4e39-86f0-0117fc650ebd,True
0_007a6166-6cbf-4cfd-9aee-93a10844616a,14,14,t_bff91833-47b6-475b-882c-4b7342c182a1,False
0_007ab888-724f-4876-9b97-ec87c695fd4a,20,20,t_4875d8c6-e395-4c27-86d5-9df2e595a85e,True
0_007aeda4-3242-4441-b5b0-1dd155636800,16,16,t_8c4d29b1-e0bf-464c-88f7-ac19240cbba0,False
0_007b053d-dfc8-4e6d-853a-dedb2e5cbe9b,20,20,t_a068c4b3-1416-4a37-8358-c7fc370ba925,False
0_007b12e6-435d-4c9c-9b09-9f06f0d553e3,17,17,t_75befbee-161f-482e-be61-338c718f7321,False
0_007b5f8c-8aca-49fc-9fcc-bbf4c0f946af,20,20,t_a6b5b610-ff19-4403-a543-008b4063ef05,False
0_007b97ed-f58d-48c4-9574-397371fc1eb9,20,20,t_8f8db1ca-4051-488f-8546-e897e4d52542,False
0_007bd656-bb0a-4d02-8c47-87d5e9a073dc,15,15,t_a7260c15-0738-4f36-afd2-3e99ce175c53,True
0_007cba98-d7b3-4b0d-bea8-d036cf447829,16,16,t_b193cd79-b6cb-4514-8c5b-ead28ac8dd30,True
0_007d02ec-6e32-44c3-beb0-2269868ec44d,19,19,t_f71be7a9-0293-42e8-a466-a91a88f96b5a,True
0_007e2fd9-34c0-4025-93cf-f2601a683ad5,17,17,t_5f0cbb26-69c5-4472-9147-5dd49046290e,True
0_007e4334-2955-4b17-b989-760e31aa08c0,20,20,t_7002432c-e372-4f43-b551-bfec1b3b3c5c,False
0_007e4899-2e85-406d-91e4-d0abaf6c6931,16,16,t_c02c739b-bee8-405e-992a-4e85c97856f9,True
0_007ec629-e176-4ecc-a04c-cea9e9d6498b,20,20,t_2be7977b-1c39-493b-8c19-63530c2b0ff5,False
0_007ecb19-9d2a-411d-a523-ff7123ccb0f1,10,10,t_29b24f23-bbee-4a24-aa5e-979932d65cfc,True
0_00800fa7-29f7-48e8-a997-fca500965fe3,20,20,t_634215da-eb0e-4307-be08-f5c2c8ccc4d9,False
0_00806304-9015-4997-9db3-4736008ac8ad,20,20,t_66a366c4-a5d9-4da5-a1b8-75c68edb3031,False
0_0080e92f-4893-459e-a319-4cc9040687d2,16,16,t_dee985c1-a926-4992-a2e4-fd78ef6bec1c,True
0_00810c3b-c5e6-4f8a-979c-97eee190e146,12,12,t_cbcc3822-930b-4baa-bdc4-fa1eb8fb468c,True
0_00812183-78b5-4e80-a3f6-a8e13f5870b7,20,20,t_7c668c86-2335-462e-823a-b9d13667bb16,False
0_008129c4-cf1e-404f-b5ff-0e8c48ae947b,20,20,t_e9556c9c-be36-4663-890a-ed6852b7fc0a,False
0_00813486-4e98-4d15-ae1c-05a34be6ad57,20,20,t_854ac34b-edd2-4ae0-8f2c-3e464091be00,True
0_0081d804-4dba-495a-b045-f5bac84a1034,10,10,t_9a31436c-a57a-4d7a-9bbc-50f0deca33de,False
0_00827033-6b01-4e16-94d8-7a5db77938d7,13,13,t_8c4d29b1-e0bf-464c-88f7-ac19240cbba0,True
0_00828fde-5a6a-4e98-9326-baf6af0de152,20,20,t_b6344f75-7670-4c8f-aa57-700156acd4ca,False
0_0082c573-3fcb-436f-9323-2a9dfaf8118a,16,16,t_8c1c4ea2-eb81-4a6b-854a-899d7c8a38b8,True
0_00833fa0-4630-4d03-b5f0-2d66caaf71da,20,20,t_4750bb7a-857f-44d0-bdaf-62109067f527,False
0_00836c0a-ef23-4747-9c5e-4eb041a4c4f2,20,20,t_846ad2bf-7b64-4270-81b0-1ad08c7730be,False
0_00842836-8a86-40cc-b08c-ea409d73a18c,20,20,t_74b9aeb3-5d60-4612-bedf-6ac4a231a9e8,False
0_00857d35-bacd-49ae-a9fc-1695f56ce63f,17,17,t_7858d344-6276-49f3-bd79-3aa6282ab72b,False
0_00868b16-fa22-406f-a6c2-b0dc7fa3267e,12,12,t_17235542-e0e0-4b5e-a601-8baa9d5956ed,True
0_0086a11a-85fe-4a19-8219-8fd007fb4945,12,12,t_1275e891-524d-44ea-a2fb-1833da19a393,False
0_00871f61-775b-4c8a-99f2-210f88f30e10,13,13,t_61a0db14-98a8-4ad1-a770-a3ea9baba121,True
0_00873a9b-8ee5-413e-8c43-b97ae18b64b2,20,20,t_2fd6279a-06cd-4d5d-9e54-1912f51bb3c3,True
0_0087e3bd-28c4-4c3a-9f71-4cb5fc63c1aa,20,20,t_f77c7ab1-7d5a-4fed-855b-ac5f229191fe,False
0_0087ea43-1e40-4cfb-861a-a06607bc6481,20,20,t_65a968af-6eae-4e00-9c60-8417be37009b,True
0_0088cf69-22b3-42a6-8f9f-6733861a82b2,20,20,t_fc3ae92b-a635-48fb-a5b3-0d764f4e7789,True
0_0089b32c-db48-43d1-b094-acc03a999473,15,15,t_bf17338d-830d-4890-b8e9-8ba41bb3349f,True
0_0089c908-98e2-4d04-a92a-f2c901240bd4,20,20,t_34cc6381-18fc-4547-aa2d-d53a9f9b0c2e,False
0_0089f5a2-2e79-444d-aff4-6dbe1b18cb81,10,10,t_e6346334-7da9-4663-b7e6-d086f686461f,True
0_008a1b8d-850d-4ad5-8120-959a3d71d214,20,20,t_3bf89c2a-6fa7-4a75-a53f-08ee50b4618f,False
0_008a9597-0ae0-4f34-a8b4-ee8f649702ac,20,20,t_0a70c15a-ec3e-4f92-a49f-6694e7ad3107,True
0_008b166d-3475-49b2-99ee-a6172dfd7712,20,20,t_b35fd149-0fb5-4b0d-86fe-9f6e4b82527e,False
0_008b48a5-b12b-4778-9251-c5d588f08756,20,20,t_63ad95b1-a90e-4aa8-bd8e-c976ff6d88fd,False
0_008b56d9-3f5d-43fe-99ef-0df253f1b5f4,20,20,t_df722bca-f571-437a-bdc9-07bbfbe6b9b7,False
0_008c73dc-c737-4e87-a1f9-16d2207f2fdc,12,12,t_2ca0a14e-a6ae-41a1-9310-259fce604a90,True
0_008ca85f-2834-4875-b9fe-b1fd6a285f3e,20,20,t_de860a61-bb57-4386-9d5a-6ba111c4c266,True
0_008cd69e-7886-457c-842d-a38908a52d6e,20,20,t_9cc7c6e4-e7cc-4f7e-9f14-c23eee5e1822,False
0_008d1b15-f6b4-4bdf-b124-6ed39b12d362,20,20,t_3df0be5b-2f59-429c-9963-1fe432dd5f20,False
0_008d4a48-6484-4bb5-b37e-4322420699bb,16,16,t_198ab3dc-3d83-4b52-a4dd-105e0f0ca42a,True
0_008dcab7-08d4-4fa7-b4c7-400bd6fa1741,20,20,t_54c3166f-a6e8-407a-b38f-e5131fd8e5bd,False
0_008e0b7e-fd34-4300-960a-e6062329a074,20,20,t_afc04227-32de-42e5-bc8d-8bad0bad2887,True
0_008e2d4a-44d4-4760-8e74-beb05837d487,19,19,t_5e5af9cd-b534-4166-9821-384b9a2d578a,False
0_008e7fe0-f29d-402c-b94c-a7b065a09f01,12,12,t_4271206c-2c70-4a6d-b209-3943dc92d9db,False
0_008eb8dd-bf20-404b-8bc3-31c265dfd9d1,12,12,t_055911ad-93ec-4fb2-b550-8d7ab5fc7662,True
0_008f56c4-4d92-4226-bca2-ab691c200911,20,20,t_e1e5dd4d-087e-4a72-8859-281c3d277350,True
0_00901295-1af7-4a30-b7fb-195459438fc2,13,13,t_1363e335-258e-4ca4-b48c-6cba4fe50aa6,True
0_0090c8b8-1c27-43de-97a6-a6bceb2b10fd,12,12,t_d15d0eb5-7646-45e7-bf9c-58dd35bb78c3,True
0_0091f518-3e35-43ff-8637-f3fc344c41f1,12,12,t_fb493d48-c98a-4101-8091-70d3a520d2c6,True
0_009214ee-c5bb-4aee-bb11-c295370f6f15,13,13,t_74eb6e99-210b-440c-8d7b-4db6617d1c80,True
0_0092b4ae-b150-4fdf-aa4d-64b2ad8adeae,10,10,t_7533e7ff-568e-448b-904e-fc0c3a9ec87e,True
0_0093403a-1189-46bf-949e-f6cafaff1493,20,20,t_18573083-f940-420c-b9fd-2f996faa56b6,False
0_009427ab-7323-4f62-9397-e7f150426aa4,12,12,t_5cd43e74-26e2-4f14-9b11-e2b30f8fc491,False
0_009442c4-b9ba-4f98-b35e-eafe1a3a0911,10,10,t_00a262df-bd3e-40b0-a5f9-d4ce83cf0852,False
0_00948c9f-8e2b-4cd5-80ac-bf417cc556cc,20,20,t_f4519d0e-22a9-4398-baeb-8d779aae6589,False
0_0094bfed-ccaf-4ec0-9a94-d1b3579d35f5,11,11,t_97f5ce68-328d-4690-891e-55ed364dbd02,False
0_0094f73f-34c4-45f7-9477-bc10a493a66e,19,19,t_536eefde-ce99-4271-9c60-1658ddda2370,False
0_0095182d-0e83-4f80-b661-a845c5a6784e,20,20,t_617121a3-fd3e-4282-883e-041970bf6469,False
0_00959e1e-1aba-4c49-aae0-29c8600b6e4f,13,13,t_694cedb8-4fc4-4129-b82e-c941909c4fdd,True
0_0095ae25-3b74-44ac-ab0c-4172e8172646,20,20,t_8107cef1-6f3b-460d-b70a-b3f440b4b3f6,True
0_0096cd3a-dc9f-4a6e-aa50-93ed24e17be5,20,20,t_0f554e14-572e-4538-a3e9-65c5fee7e580,False
0_0096e2ca-86f5-4995-8c5a-4b8d4daad6b2,11,11,t_34a6fdb0-ffc0-46c1-94b1-5999fcff2518,True
0_0096fbe1-96b5-442f-a9e5-3c125324481b,20,20,t_924425b3-0475-4935-adb0-62f932e83f54,False
0_00971f90-1d2b-4757-b76c-61b7cf30f7c9,20,20,t_262ad683-c6ca-410c-8518-01d0c75b8f61,False
0_00986631-4bd9-4cfe-a43b-26dcdd7847fb,20,20,t_b193cd79-b6cb-4514-8c5b-ead28ac8dd30,False
0_00986ae7-7177-47d4-9ea8-8f6ba0b43718,20,20,t_93ec0f43-6603-47ea-8c81-98c211bb8239,False
0_00988638-684e-4257-ba9c-301ebdda50b0,13,13,t_32270005-26a1-4763-8ba5-44fcc15f9914,False
0_00997765-f3c6-4218-b849-8df19b956345,18,18,t_a6005a5a-9dc7-489b-be22-40456700800b,True
0_009a0a3a-322e-480e-b20f-674c1e438eee,13,13,t_06086f00-b1b2-4119-999d-c01d1e603361,False
0_009a40fe-ae8f-4e91-bc54-0330b1c5045c,14,14,t_ac4fc83d-6d01-439b-b179-d05283c7cd67,False
0_009aaf2b-dd61-4abd-87bd-676a0cd36b22,20,20,t_f1cb8ed7-321f-44c1-a408-3448acf70b17,False
0_009ac075-9c2b-4787-9f7b-907775a63dbc,20,20,t_9ae128f1-f3a7-4620-975b-e83276eb8b51,False
0_009ac16e-02ce-4e74-b510-deb68d0af312,20,20,t_7f5e2bbe-2b27-4ce7-93ed-111e80ccd92b,False
0_009b098d-99f8-4019-8574-881dfbc1de4e,13,13,t_0e3dec82-10b4-49f1-8c2e-cd19249f7d2c,True
0_009b5e59-9640-4d8f-8ebb-2d7bf872647b,18,18,t_f69174bc-8c1f-4b22-8379-5c9b81675258,True
0_009b6b9a-ce38-41be-98ef-d7a2f445bb2f,20,20,t_9eaeeb42-4985-4bcc-be17-ef386629b2c5,True
0_009bd2b5-32c9-40fe-8196-8a05908e1acb,11,11,t_879b7369-1478-4716-9f1c-8d0ab2ea18b5,False
0_009bd85a-f1a4-4d36-b3fe-27af6882b217,10,10,t_4e95b36d-1bd5-4500-b33e-92bd14a2f909,True
0_009ca689-2311-44b6-807a-e5ea5a21698a,20,20,t_2ef6739a-0c65-41b0-9401-722356cfc5d5,False
0_009cc19c-05a7-4410-b3fe-81e5911c6e5b,20,20,t_bb57c6c6-dbf9-4740-8a6c-114718cc297d,False
0_009cc426-c71d-4561-9d95-2e1dfcd57c37,16,16,t_52d20ecd-1559-406b-a90f-c39d5171a867,True
